id,race_id,event_id,count_date,registered_count,completed_count,active_count,incomplete_count,registered_male_count,registered_female_count,registered_non_binary_count,registered_unspecified_count,group_count,donations_count,donations_total,credentials_used,timing_partner_id
482,139345,999442,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
483,139345,999443,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
484,139664,997164,"2025-06-03 17:41:12",8,0,8,0,0,0,0,8,0,0,0.00,0NffC99H...,8
485,139664,997165,"2025-06-03 17:41:12",7,0,7,0,0,0,0,7,0,0,0.00,0NffC99H...,8
486,139664,997166,"2025-06-03 17:41:12",7,0,7,0,0,0,0,7,0,0,0.00,0NffC99H...,8
487,141069,941961,"2025-06-03 17:41:12",3,0,3,0,0,0,0,3,0,0,0.00,KMVON3kq...,1
488,141069,941962,"2025-06-03 17:41:12",3,0,3,0,0,0,0,3,0,0,0.00,KMVON3kq...,1
489,141069,941963,"2025-06-03 17:41:12",5,0,5,0,0,0,0,5,0,0,0.00,KMVON3kq...,1
490,141069,941964,"2025-06-03 17:41:12",6,0,6,0,0,0,0,6,0,0,0.00,KMVON3kq...,1
491,141069,941965,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
492,141180,968886,"2025-06-03 17:41:12",87,0,87,0,0,0,0,87,0,0,0.00,8Rs1dOb7...,7
493,141180,968887,"2025-06-03 17:41:12",63,0,63,0,0,0,0,63,0,0,0.00,8Rs1dOb7...,7
494,141246,935694,"2025-06-03 17:41:12",35,0,35,0,0,0,0,35,0,0,0.00,hNkiyApi...,9
495,141246,935695,"2025-06-03 17:41:12",6,0,6,0,0,0,0,6,0,0,0.00,hNkiyApi...,9
496,141369,925674,"2025-06-03 17:41:12",516,0,516,0,0,0,0,516,0,0,0.00,0NffC99H...,8
497,141369,925675,"2025-06-03 17:41:12",931,0,931,0,0,0,0,931,0,0,0.00,0NffC99H...,8
498,141369,925676,"2025-06-03 17:41:12",96,0,96,0,0,0,0,96,0,0,0.00,0NffC99H...,8
499,141369,925677,"2025-06-03 17:41:12",3,0,3,0,0,0,0,3,0,0,0.00,0NffC99H...,8
500,141369,925678,"2025-06-03 17:41:12",4,0,4,0,0,0,0,4,0,0,0.00,0NffC99H...,8
501,141369,925679,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,0NffC99H...,8
502,141369,925684,"2025-06-03 17:41:12",5,0,5,0,0,0,0,5,0,0,0.00,0NffC99H...,8
503,141696,976545,"2025-06-03 17:41:12",156,0,156,0,0,0,0,156,0,0,0.00,vP2zSKDo...,5
504,141725,935075,"2025-06-03 17:41:12",15,0,15,0,0,0,0,15,0,0,0.00,hNkiyApi...,9
505,141725,935076,"2025-06-03 17:41:12",6,0,6,0,0,0,0,6,0,0,0.00,hNkiyApi...,9
506,142537,951095,"2025-06-03 17:41:12",132,0,132,0,0,0,0,132,0,0,0.00,vP2zSKDo...,5
507,142537,951096,"2025-06-03 17:41:12",45,0,45,0,0,0,0,45,0,0,0.00,vP2zSKDo...,5
508,142729,977633,"2025-06-03 17:41:12",82,0,82,0,0,0,0,82,0,0,0.00,yHvMFx1y...,6
509,143219,968052,"2025-06-03 17:41:12",10,0,10,0,0,0,0,10,0,0,0.00,e1lSV9eY...,4
510,143219,968053,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
511,143219,968054,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
512,143803,1004126,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
513,143803,1004127,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
514,144160,935587,"2025-06-03 17:41:12",13,0,13,0,0,0,0,13,0,0,0.00,hNkiyApi...,9
515,144160,935588,"2025-06-03 17:41:12",5,0,5,0,0,0,0,5,0,0,0.00,hNkiyApi...,9
516,144824,946274,"2025-06-03 17:41:12",15,0,15,0,0,0,0,15,0,0,0.00,vP2zSKDo...,5
517,144824,946275,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,vP2zSKDo...,5
518,145368,999619,"2025-06-03 17:41:12",8,0,8,0,0,0,0,8,0,0,0.00,vP2zSKDo...,5
519,145368,999620,"2025-06-03 17:41:12",6,0,6,0,0,0,0,6,0,0,0.00,vP2zSKDo...,5
520,145368,999621,"2025-06-03 17:41:12",6,0,6,0,0,0,0,6,0,0,0.00,vP2zSKDo...,5
521,145368,999622,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,vP2zSKDo...,5
522,145368,999623,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,vP2zSKDo...,5
523,145368,999624,"2025-06-03 17:41:12",4,0,4,0,0,0,0,4,0,0,0.00,vP2zSKDo...,5
524,145382,959176,"2025-06-03 17:41:12",57,0,57,0,0,0,0,57,0,0,0.00,vP2zSKDo...,5
525,145382,959177,"2025-06-03 17:41:12",71,0,71,0,0,0,0,71,0,0,0.00,vP2zSKDo...,5
526,145382,959178,"2025-06-03 17:41:12",31,0,31,0,0,0,0,31,0,0,0.00,vP2zSKDo...,5
527,145382,959179,"2025-06-03 17:41:12",10,0,10,0,0,0,0,10,0,0,0.00,vP2zSKDo...,5
528,146043,1000041,"2025-06-03 17:41:12",728,0,728,0,0,0,0,728,0,0,0.00,0NffC99H...,8
529,146043,1001098,"2025-06-03 17:41:12",132,0,132,0,0,0,0,132,0,0,0.00,0NffC99H...,8
530,146043,1001099,"2025-06-03 17:41:12",7,0,7,0,0,0,0,7,0,0,0.00,0NffC99H...,8
531,146043,1001100,"2025-06-03 17:41:12",1,0,1,0,0,0,0,1,0,0,0.00,0NffC99H...,8
532,146406,881135,"2025-06-03 17:41:12",14,0,14,0,0,0,0,14,0,0,0.00,e1lSV9eY...,4
533,146856,918665,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,8Rs1dOb7...,7
534,146856,918666,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,8Rs1dOb7...,7
535,146856,918667,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,8Rs1dOb7...,7
536,146856,918668,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,8Rs1dOb7...,7
537,146894,996266,"2025-06-03 17:41:12",32,0,32,0,0,0,0,32,0,0,0.00,e1lSV9eY...,4
538,146894,996267,"2025-06-03 17:41:12",24,0,24,0,0,0,0,24,0,0,0.00,e1lSV9eY...,4
539,146894,996268,"2025-06-03 17:41:12",8,0,8,0,0,0,0,8,0,0,0.00,e1lSV9eY...,4
540,146894,996269,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
541,147971,950111,"2025-06-03 17:41:12",42,0,42,0,0,0,0,42,0,0,0.00,KMVON3kq...,1
542,147971,950112,"2025-06-03 17:41:12",11,0,11,0,0,0,0,11,0,0,0.00,KMVON3kq...,1
543,147971,950113,"2025-06-03 17:41:12",37,0,37,0,0,0,0,37,0,0,0.00,KMVON3kq...,1
544,147971,950114,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
545,147971,950115,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
546,147971,950116,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
547,147971,950118,"2025-06-03 17:41:12",27,0,27,0,0,0,0,27,0,0,0.00,KMVON3kq...,1
548,147971,958745,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
549,148001,910221,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,hNkiyApi...,9
550,148157,997142,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,vP2zSKDo...,5
551,148157,997143,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,vP2zSKDo...,5
552,148157,997150,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,vP2zSKDo...,5
553,148538,1003832,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,0NffC99H...,8
554,148538,1003833,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,0NffC99H...,8
555,148538,1003834,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,0NffC99H...,8
556,148985,984944,"2025-06-03 17:41:12",52,0,52,0,0,0,0,52,0,0,0.00,EuMWyAqP...,10
557,148985,984945,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,EuMWyAqP...,10
558,148985,984946,"2025-06-03 17:41:12",11,0,11,0,0,0,0,11,0,0,0.00,EuMWyAqP...,10
559,149462,1003816,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,0NffC99H...,8
560,149462,1003817,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,0NffC99H...,8
561,149462,1003818,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,0NffC99H...,8
562,149871,951873,"2025-06-03 17:41:12",6,0,6,0,0,0,0,6,0,0,0.00,yHvMFx1y...,6
563,149871,951874,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,yHvMFx1y...,6
564,150907,1007618,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
565,150907,1007619,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
566,150921,977287,"2025-06-03 17:41:12",2,0,2,0,0,0,0,2,0,0,0.00,8Rs1dOb7...,7
567,150921,977288,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,8Rs1dOb7...,7
568,150921,977296,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,8Rs1dOb7...,7
569,151545,973186,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,yHvMFx1y...,6
570,151545,1002487,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,yHvMFx1y...,6
571,151545,1002488,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,yHvMFx1y...,6
572,151545,1002613,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,yHvMFx1y...,6
573,151545,1002614,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,yHvMFx1y...,6
574,151545,1002615,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,yHvMFx1y...,6
575,151573,935796,"2025-06-03 17:41:12",55,0,55,0,0,0,0,55,0,0,0.00,hNkiyApi...,9
576,151631,1008910,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
577,152294,947811,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,vP2zSKDo...,5
578,152294,947812,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,vP2zSKDo...,5
579,152294,947813,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,vP2zSKDo...,5
580,152294,947814,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,vP2zSKDo...,5
581,152294,947815,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,vP2zSKDo...,5
582,152294,947816,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,vP2zSKDo...,5
583,152605,1001405,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
584,152605,1001406,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
585,152605,1001407,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
586,155063,910115,"2025-06-03 17:41:12",32,0,32,0,0,0,0,32,0,0,0.00,hNkiyApi...,9
587,155698,913178,"2025-06-03 17:41:12",61,0,61,0,0,0,0,61,0,0,0.00,0NffC99H...,8
588,155698,913179,"2025-06-03 17:41:12",102,0,102,0,0,0,0,102,0,0,0.00,0NffC99H...,8
589,158767,937582,"2025-06-03 17:41:12",206,0,206,0,0,0,0,206,0,0,0.00,KMVON3kq...,1
590,158767,937583,"2025-06-03 17:41:12",17,0,17,0,0,0,0,17,0,0,0.00,KMVON3kq...,1
591,158767,937584,"2025-06-03 17:41:12",57,0,57,0,0,0,0,57,0,0,0.00,KMVON3kq...,1
592,158767,937585,"2025-06-03 17:41:12",20,0,20,0,0,0,0,20,0,0,0.00,KMVON3kq...,1
593,158767,937586,"2025-06-03 17:41:12",19,0,19,0,0,0,0,19,0,0,0.00,KMVON3kq...,1
594,159258,943431,"2025-06-03 17:41:12",101,0,101,0,0,0,0,101,0,0,0.00,KMVON3kq...,1
595,159608,1003735,"2025-06-03 17:41:12",2,0,2,0,0,0,0,2,0,0,0.00,e1lSV9eY...,4
596,159608,1003736,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
597,159608,1003737,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
598,159608,1009092,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
599,159614,921229,"2025-06-03 17:41:12",267,0,267,0,0,0,0,267,0,0,0.00,0NffC99H...,8
600,159614,921230,"2025-06-03 17:41:12",14,0,14,0,0,0,0,14,0,0,0.00,0NffC99H...,8
601,159614,921231,"2025-06-03 17:41:12",86,0,86,0,0,0,0,86,0,0,0.00,0NffC99H...,8
602,159614,921232,"2025-06-03 17:41:12",7,0,7,0,0,0,0,7,0,0,0.00,0NffC99H...,8
603,159614,921233,"2025-06-03 17:41:12",12,0,12,0,0,0,0,12,0,0,0.00,0NffC99H...,8
604,159614,921234,"2025-06-03 17:41:12",4,0,4,0,0,0,0,4,0,0,0.00,0NffC99H...,8
605,159614,921235,"2025-06-03 17:41:12",3,0,3,0,0,0,0,3,0,0,0.00,0NffC99H...,8
606,159614,921246,"2025-06-03 17:41:12",57,0,57,0,0,0,0,57,0,0,0.00,0NffC99H...,8
607,159614,921868,"2025-06-03 17:41:12",6,0,6,0,0,0,0,6,0,0,0.00,0NffC99H...,8
608,159614,921869,"2025-06-03 17:41:12",1,0,1,0,0,0,0,1,0,0,0.00,0NffC99H...,8
609,159760,950051,"2025-06-03 17:41:12",4,0,4,0,0,0,0,4,0,0,0.00,hNkiyApi...,9
610,160209,981759,"2025-06-03 17:41:12",82,0,82,0,0,0,0,82,0,0,0.00,e1lSV9eY...,4
611,160209,981760,"2025-06-03 17:41:12",1346,0,1346,0,0,0,0,1346,0,0,0.00,e1lSV9eY...,4
612,160209,981761,"2025-06-03 17:41:12",5,0,5,0,0,0,0,5,0,0,0.00,e1lSV9eY...,4
613,160673,1004564,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
614,160673,1004565,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
615,160673,1004566,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
616,160766,990341,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
617,160766,990342,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
618,160766,990343,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
619,160868,989389,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
620,160868,989390,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
621,160868,989391,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
622,160894,959266,"2025-06-03 17:41:12",41,0,41,0,0,0,0,41,0,0,0.00,e1lSV9eY...,4
623,160894,959267,"2025-06-03 17:41:12",1,0,1,0,0,0,0,1,0,0,0.00,e1lSV9eY...,4
624,160894,959268,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
625,161664,973876,"2025-06-03 17:41:12",16,0,16,0,0,0,0,16,0,0,0.00,hNkiyApi...,9
626,161664,973877,"2025-06-03 17:41:12",12,0,12,0,0,0,0,12,0,0,0.00,hNkiyApi...,9
627,162111,959370,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,OiX84NDS...,12
628,162111,959371,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,OiX84NDS...,12
629,162676,999437,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,vP2zSKDo...,5
630,162676,999438,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,vP2zSKDo...,5
631,163035,949454,"2025-06-03 17:41:12",18,0,18,0,0,0,0,18,0,0,0.00,KMVON3kq...,1
632,163035,949455,"2025-06-03 17:41:12",1,0,1,0,0,0,0,1,0,0,0.00,KMVON3kq...,1
633,163286,971593,"2025-06-03 17:41:12",51,0,51,0,0,0,0,51,0,0,0.00,vP2zSKDo...,5
634,163286,971594,"2025-06-03 17:41:12",40,0,40,0,0,0,0,40,0,0,0.00,vP2zSKDo...,5
635,163286,971595,"2025-06-03 17:41:12",4,0,4,0,0,0,0,4,0,0,0.00,vP2zSKDo...,5
636,163405,989117,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,vP2zSKDo...,5
637,163593,995384,"2025-06-03 17:41:12",72,0,72,0,0,0,0,72,0,0,0.00,e1lSV9eY...,4
638,163593,995385,"2025-06-03 17:41:12",3,0,3,0,0,0,0,3,0,0,0.00,e1lSV9eY...,4
639,163593,995386,"2025-06-03 17:41:12",2,0,2,0,0,0,0,2,0,0,0.00,e1lSV9eY...,4
640,163712,968445,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,alwfRlvl...,3
641,163712,975803,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,alwfRlvl...,3
642,164667,887765,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
643,164667,887766,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
644,164667,887767,"2025-06-03 17:41:12",11,0,11,0,0,0,0,11,0,0,0.00,e1lSV9eY...,4
645,164667,887768,"2025-06-03 17:41:12",14,0,14,0,0,0,0,14,0,0,0.00,e1lSV9eY...,4
646,164667,887769,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
647,164667,887770,"2025-06-03 17:41:12",3,0,3,0,0,0,0,3,0,0,0.00,e1lSV9eY...,4
648,165177,991819,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,OiX84NDS...,12
649,165177,991820,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,OiX84NDS...,12
650,165177,991821,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,OiX84NDS...,12
651,165177,991822,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,OiX84NDS...,12
652,165177,1006866,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,OiX84NDS...,12
653,165275,955581,"2025-06-03 17:41:12",31,0,31,0,0,0,0,31,0,0,0.00,hNkiyApi...,9
654,165311,935339,"2025-06-03 17:41:12",2,0,2,0,0,0,0,2,0,0,0.00,hNkiyApi...,9
655,165370,991912,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,vP2zSKDo...,5
656,165370,991913,"2025-06-03 17:41:12",2,0,2,0,0,0,0,2,0,0,0.00,vP2zSKDo...,5
657,165370,991914,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,vP2zSKDo...,5
658,165370,991915,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,vP2zSKDo...,5
659,165370,991916,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,vP2zSKDo...,5
660,165370,1004616,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,vP2zSKDo...,5
661,165742,991873,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,alwfRlvl...,3
662,165742,991874,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,alwfRlvl...,3
663,165742,991875,"2025-06-03 17:41:12",1,0,1,0,0,0,0,1,0,0,0.00,alwfRlvl...,3
664,165742,991876,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,alwfRlvl...,3
665,165742,991877,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,alwfRlvl...,3
666,165742,1006860,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,alwfRlvl...,3
667,166710,1007456,"2025-06-03 17:41:12",8,0,8,0,0,0,0,8,0,0,0.00,EuMWyAqP...,10
668,166710,1007457,"2025-06-03 17:41:12",1,0,1,0,0,0,0,1,0,0,0.00,EuMWyAqP...,10
669,166710,1007458,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,EuMWyAqP...,10
670,167447,995211,"2025-06-03 17:41:12",1,0,1,0,0,0,0,1,0,0,0.00,8Rs1dOb7...,7
671,167447,995212,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,8Rs1dOb7...,7
672,167680,991504,"2025-06-03 17:41:12",1,0,1,0,0,0,0,1,0,0,0.00,8Rs1dOb7...,7
673,167680,991505,"2025-06-03 17:41:12",1,0,1,0,0,0,0,1,0,0,0.00,8Rs1dOb7...,7
